# PyNeuralCraft
# ML-CUP23
# 01/02/2023
591.0, 4.318392661748826, 9.241899088363477, 26.2673008979501
365.0, -52.90898071630959, -22.270851031637193, 30.229072011132427
818.0, -46.75144918834041, -27.26363798415022, 23.409372355496462
120.0, 5.3797518186231486, 1.3022328096536535, 2.2486608533631154
390.0, 5.399893319642952, -33.64694069807378, 28.354105737450794
258.0, -3.6872524265365407, 9.243291813096429, 25.831303350335624
228.0, 6.3943521995038735, 1.2724067336055238, 32.90470258320582
204.0, -12.398929455146174, 8.994369197688583, 6.215134629446147
892.0, 4.935276497070592, -33.305284393572315, 8.810289948252906
637.0, 5.458142897634456, 8.531808982792764, 13.216801782853864
481.0, -68.87344141247193, -1.94854356404041, 10.888727275611611
213.0, 5.588203472486136, 6.762201861820629, 1.8796745640118464
161.0, -9.487004523876585, -63.13075729351611, 28.460937773505872
872.0, 2.1396133860067863, -58.07096714178473, 3.1543011916089574
681.0, 5.928750772244034, 7.128881593619054, 6.710130287094791
673.0, -47.20423629699508, 6.9283738233631835, 17.984210461763254
789.0, -31.59671197877324, 8.793867933473733, 6.270552737922649
115.0, 1.3229934004114245, 8.749086428652411, 1.8722159894304529
495.0, 3.4463587943966174, 9.48866554512572, 12.878241904447933
801.0, 4.680547357861804, -46.253483428620484, 2.676321108464135
179.0, 5.140804844806939, 3.3912485567591544, 7.264082519000053
137.0, -45.66818959584303, 8.107387117158291, 24.916861467785214
118.0, 5.325502389957845, 0.3245818782759599, 7.786952441846333
36.0, -12.867735099172352, -61.077096291404665, 29.263099240863653
552.0, -6.432491705862256, 9.431408824275302, 25.73930077281419
194.0, -67.48229189400189, 0.8085307355209578, 29.648794932671393
813.0, -23.207175771104268, 9.948894155634225, 18.099301382630227
794.0, -31.057128757389407, -41.334348412395, 4.352957822881401
561.0, -13.54168865570112, -59.02425198832282, 10.947665166529186
226.0, -68.57609624579162, 4.254669533510981, 20.063795026329267
378.0, 5.635737699112453, -4.2434398447113955, 20.705432213775765
830.0, -64.45185798714088, 5.701183575295606, 29.96700876227613
763.0, 8.414154092921025, -31.981902017754056, 1.0045798025547028
339.0, -7.5910612698566995, 9.391703894779326, 25.56611532744179
454.0, -60.87452881270866, -13.333107932606305, 4.200963041880577
612.0, 4.300708434687899, -58.18656542912835, 9.633062170923195
311.0, -25.449802320939998, -45.638077529966836, 17.583402947789462
6.0, 5.388075240039089, 9.28807931213182, 13.149801519197121
153.0, 4.8774971416144215, 8.812794190474778, 32.27058026915633
243.0, -40.66221153293911, -28.699734728723307, 11.471046345137783
524.0, -3.017080171204332, -64.17013571303941, 3.213525824987418
898.0, 1.7201332360057058, 8.790391283278389, 1.833617398865548
798.0, 6.159770632270264, 5.514783105347178, 27.241759460943403
189.0, -16.718155574654716, -58.40717720944206, 23.47311175463877
746.0, 2.9311252762551123, -56.94841373685193, 15.807505208439176
491.0, 3.392137839839938, -51.63303365723271, 2.93776315617397
210.0, -66.6926279899118, -7.073573523679488, 11.287396220627954
814.0, -64.5961765041093, 6.179842143571502, 5.47759142343691
